# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Sun Apr 10 16:31:28 CEST 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 8.60206 2.2500000000 2.5778269768    2.249  1.545  3.9833  4.130    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.173e-01 2.678e-01 2.647e-03 7.232e-04 6.571e-03 -1.000 1.493e-02 0.908 1.043 1.081 1.075 1.074 1.080 1.091 1.093 1.095
0.0152 0.01508 8.60206 2.2749516964 2.5786256790    2.273  1.568  3.9854  4.120    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.173e-01 2.678e-01 2.647e-03 7.232e-04 6.571e-03 -1.000 1.494e-02 0.849 0.984 1.027 1.026 1.027 1.034 1.047 1.050 1.053
0.0152 0.01508 8.60206 2.2999999523 2.5794074535    2.299  1.592  3.9874  4.109    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.173e-01 2.678e-01 2.648e-03 7.233e-04 6.572e-03 -1.000 1.495e-02 0.790 0.924 0.973 0.975 0.977 0.986 1.001 1.006 1.008
0.0152 0.01508 8.60206 2.3292474747 2.5802958012    2.328  1.619  3.9895  4.096    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.173e-01 2.678e-01 2.648e-03 7.233e-04 6.572e-03 -1.000 1.495e-02 0.721 0.855 0.910 0.916 0.920 0.930 0.947 0.953 0.956
0.0152 0.01508 8.60206 2.3998696804 2.5823388100    2.399  1.685  3.9939  4.060    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.172e-01 2.679e-01 2.648e-03 7.235e-04 6.574e-03 -1.000 1.495e-02 0.557 0.689 0.757 0.771 0.777 0.791 0.813 0.820 0.825
0.0152 0.01508 8.60206 2.4000000954 2.5823426247    2.399  1.685  3.9939  4.060    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.172e-01 2.679e-01 2.648e-03 7.235e-04 6.574e-03 -1.000 1.495e-02 0.556 0.688 0.757 0.771 0.777 0.790 0.813 0.820 0.825
0.0152 0.01508 8.60206 2.4533829689 2.5837972164    2.453  1.734  3.9968  4.032    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.153e-01 2.697e-01 2.663e-03 7.274e-04 6.609e-03 -1.000 1.502e-02 0.434 0.565 0.642 0.662 0.670 0.685 0.711 0.719 0.725
0.0152 0.01508 8.60206 2.5109488964 2.5852863789    2.510  1.788  3.9989  3.998    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.719e-01 2.680e-03 7.321e-04 6.650e-03 -1.000 1.512e-02 0.301 0.430 0.514 0.539 0.548 0.565 0.593 0.602 0.609
0.0152 0.01508 8.60206 2.5584328175 2.5864570141    2.558  1.831  3.9996  3.965    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.110e-01 2.738e-01 2.696e-03 7.362e-04 6.687e-03 -1.000 1.520e-02 0.191 0.317 0.405 0.433 0.442 0.459 0.488 0.497 0.504
0.0152 0.01508 8.60206 2.5999999046 2.5874414444    2.600  1.870  3.9995  3.933    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.095 0.218 0.308 0.337 0.346 0.363 0.392 0.401 0.408
