# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Wed Apr  6 01:10:36 CEST 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 9.60206 1.3348078728 2.5233159065    1.333  1.572  3.6662  2.608    3  0.000  0.396     0.00     0.00     0.00     0.00     0.00 -1 -1.06e-11      0.00 6.921e-01 2.926e-01 1.992e-03 1.505e-03 6.709e-03 -1.000 1.527e-02 0.841 3.372 2.358 1.284 0.644 0.136 -0.613 -1.215 -1.300
0.0152 0.01508 9.60206 1.3352813721 2.5233669281    1.334  1.537  3.6686  2.653    3  0.000  0.396     0.00     0.00     0.00     0.00     0.00 -1  -9.3e-12      0.00 6.921e-01 2.926e-01 1.992e-03 1.505e-03 6.709e-03 -1.000 1.527e-02 0.928 3.408 2.419 1.356 0.723 0.221 -0.519 -1.114 -1.198
0.0152 0.01508 9.60206 1.3353110552 2.5233700275    1.334  1.534  3.6687  2.656    3  0.000  0.396     0.00     0.00     0.00     0.00     0.00 -1  -9.2e-12      0.00 6.921e-01 2.926e-01 1.992e-03 1.505e-03 6.709e-03 -1.000 1.527e-02 0.934 3.411 2.423 1.361 0.728 0.227 -0.513 -1.107 -1.191
0.0152 0.01508 9.60206 1.3353877068 2.5233783722    1.334  1.540  3.6684  2.648    3  0.000  0.396     0.00     0.00     0.00     0.00     0.00 -1 -9.35e-12      0.00 6.921e-01 2.926e-01 1.992e-03 1.505e-03 6.709e-03 -1.000 1.527e-02 0.919 3.403 2.412 1.348 0.714 0.212 -0.529 -1.124 -1.208
0.0152 0.01508 9.60206 1.3359043598 2.5234339237    1.334  1.585  3.6658  2.593    3  0.000  0.396     0.00     0.00     0.00     0.00     0.00 -1 -1.09e-11      0.00 6.921e-01 2.926e-01 1.991e-03 1.506e-03 6.709e-03 -1.000 1.527e-02 0.806 3.347 2.328 1.252 0.610 0.102 -0.649 -1.252 -1.338
0.0152 0.01508 9.60206 1.3364335299 2.5234906673    1.335  1.632  3.6631  2.536    3  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1 -1.29e-11      0.00 6.922e-01 2.926e-01 1.991e-03 1.507e-03 6.710e-03 -1.000 1.527e-02 0.691 3.288 2.241 1.153 0.504 -0.011 -0.772 -1.383 -1.471
0.0152 0.01508 9.60206 1.3369141817 2.5235424042    1.335  1.677  3.6605  2.481    3  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1 -1.53e-11      0.00 6.922e-01 2.926e-01 1.990e-03 1.507e-03 6.710e-03 -1.000 1.527e-02 0.579 3.239 2.160 1.058 0.400 -0.120 -0.892 -1.511 -1.601
0.0152 0.01508 9.60206 1.3373585939 2.5235900879    1.336  1.721  3.6578  2.426    3  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1  -1.8e-11      0.00 6.922e-01 2.926e-01 1.990e-03 1.507e-03 6.710e-03 -1.000 1.527e-02 0.467 3.205 2.085 0.965 0.298 -0.229 -1.011 -1.638 -1.730
0.0152 0.01508 9.60206 1.3377710581 2.5236341953    1.336  1.766  3.6551  2.370    3  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1 -2.13e-11      0.00 6.922e-01 2.926e-01 1.989e-03 1.508e-03 6.710e-03 -1.000 1.527e-02 0.355 3.174 2.011 0.873 0.195 -0.338 -1.131 -1.766 -1.860
0.0152 0.01508 9.60206 1.3381451368 2.5236744881    1.336  1.810  3.6523  2.315    3  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1 -2.51e-11      0.00 6.922e-01 2.926e-01 1.989e-03 1.508e-03 6.710e-03 -1.000 1.527e-02 0.245 3.145 1.940 0.783 0.095 -0.445 -1.249 -1.892 -1.987
0.0152 0.01508 9.60206 1.3384908438 2.5237114429    1.337  1.854  3.6496  2.260    3  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1 -2.95e-11      0.00 6.922e-01 2.926e-01 1.989e-03 1.509e-03 6.710e-03 -1.000 1.527e-02 0.135 3.117 1.869 0.694 -0.005 -0.552 -1.367 -2.018 -2.115
0.0152 0.01508 9.60206 1.3388166428 2.5237462521    1.337  1.898  3.6467  2.205    3  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1 -3.49e-11      0.00 6.922e-01 2.926e-01 1.988e-03 1.509e-03 6.711e-03 -1.000 1.527e-02 0.024 3.094 1.800 0.605 -0.104 -0.660 -1.486 -2.146 -2.245
0.0152 0.01508 9.60206 1.3391084671 2.5237774849    1.337  1.942  3.6439  2.150    3  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1  -4.1e-11      0.00 6.922e-01 2.926e-01 1.988e-03 1.509e-03 6.711e-03 -1.000 1.527e-02 -0.084 3.072 1.733 0.520 -0.201 -0.764 -1.602 -2.270 -2.372
0.0152 0.01508 9.60206 1.3393757343 2.5238060951    1.337  1.985  3.6410  2.096    3  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1 -4.82e-11      0.00 6.922e-01 2.926e-01 1.988e-03 1.510e-03 6.711e-03 -1.000 1.527e-02 -0.192 3.053 1.668 0.435 -0.297 -0.868 -1.718 -2.395 -2.498
0.0152 0.01508 9.60206 1.3396207094 2.5238323212    1.337  2.028  3.6382  2.041    3  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1 -5.66e-11      0.00 6.922e-01 2.926e-01 1.987e-03 1.510e-03 6.711e-03 -1.000 1.527e-02 -0.299 3.037 1.605 0.353 -0.390 -0.971 -1.832 -2.518 -2.624
0.0152 0.01508 9.60206 1.3398500681 2.5238568783    1.337  2.071  3.6352  1.986    3  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1 -6.66e-11      0.00 6.922e-01 2.925e-01 1.987e-03 1.510e-03 6.711e-03 -1.000 1.527e-02 -0.407 3.016 1.542 0.270 -0.483 -1.074 -1.948 -2.642 -2.750
